RFSS,Site Dec,Site Hex,Site NAC,Description,County Name,Lat,Lon,Range,Frequencies
1,053,35,B0C,"Holcombe","Chippewa",45.285516,-91.214161,30,139.012500c,152.742500c,151.265000c,155.385000,155.580000
1,054,36,B07,"Neillsville","Clark",44.654245,-90.669823,30,139.737500c,151.235000,152.187500c,152.502500c,152.682500c
1,055,37,b05,"Nelson","Buffalo",44.419682,-91.97917,30,139.087500c,152.037500c,152.127500c,152.532500,152.637500
1,056,38,b0e,"Osseo","Eau Claire",44.611948,-91.236391,30,139.312500c,152.622500c,152.802500c,154.935000,151.010000
1,057,39,b0d,"Prescott","Pierce",44.775864,-92.756538,30,139.012500c,139.612500c,139.737500c,152.742500,154.415000
1,059,3B,B05,"Bennett","Douglas",46.431528,-91.882181,30,139.162500c,139.362500c,151.115000c,154.325000,155.295000
1,060,3C,B00,"Frederic","Polk",45.640658,-92.427292,30,139.087500c,152.037500c,152.142500c,152.802500,155.685000
1,061,3D,B08,"Hayward","Sawyer",45.996783,-91.409082,30,139.737500c,151.340000,151.055000c,154.190000,154.355000
1,062,3E,B0A,"Iron River","Bayfield",46.542628,-91.409941,30,139.112500c,152.022500c,152.142500c,150.935000,151.220000
1,063,3F,B06,"Mellen","Ashland",46.284563,-90.655231,30,139.087500c,152.037500c,152.787500c,151.235000,154.385000
1,064,40,B09,"Mercer","Iron",46.240325,-90.145311,30,139.262500c,139.662500c,151.385000c,154.755000,155.025000
1,065,41,B0C,"Meteor","Sawyer",45.689394,-91.347971,30,139.762500c,152.127500c,151.445000,154.845000,150.920000c
1,066,42,B07,"Park Falls","Price",45.915810,-90.616608,30,139.212500c,152.157500c,152.532500c,154.340000,155.190000
1,067,43,B0C,"Bayfield","Bayfield",46.827778,-90.843611,30,139.412500c,152.592500c,152.757500c,154.725000,155.130000
1,068,44,B08,"Shell Lake","Washburn",45.767643,-91.855488,30,139.737500c,152.772500c,151.250000c,154.175000,155.010000
1,070,46,B0D,"Fox Lake","Dodge",43.549699,-88.923748,30,139.762500c,152.052500c,151.265000c,151.040000,151.370000
1,072,48,B0C,"Superior","Douglas",46.72139,-92.096675,25,150.905000,151.445000c,152.037500c,152.562500c,153.147500,153.357500
1,074,4A,B0E,"Darien","Walworth",42.581992,-88.662554,25,139.012500c,152.022500c,152.142500c,152.592500,152.750000
1,075,4B,B04,"Hillsdale","Barron",45.32722,-91.95194,30,139.262500c,152.667500c,151.070000c,155.760000,150.905000
1,076,4C,B0C,"Cato","Manitowoc",44.11,-87.8000886,25,152.030000,152.127500c,152.540000c,152.750000,152.840000
1,078,4E,B00,"Madison VH","Dane",43.075479,-89.4066525,20,152.712500c,151.295000c,152.840000c,150.890000,153.185000,153.395000
1,079,4F,B06,"Spirit","Price",45.450528,-90.177197,30,139.162500c,151.415000c,155.460000c,154.695000,154.935000
1,080,50,B0B,"Bonduel","Shawano",44.719463,-88.419728,30,139.112500c,139.262500c,139.862500c,151.475000c,154.672500
1,081,51,B07,"Wautoma","Waushara",44.0899381023238,-89.33524759292601,25,139.162500c,152.217500c,152.667500c,152.757500c,155.460000
1,082,52,b0c,"Dresser","Polk",45.344575,-92.620711,30,139.112500c,152.217500c,151.115000c,154.665000,155.505000
1,083,53,B09,"Columbus","Columbia",43.352021,-89.028096,30,139.737500c,152.750000c,151.340000c,155.505000,150.875000
1,086,56,B0D,"Rubicon","Dodge",43.347429,-88.471736,25,139.112500c,139.262500c,152.607500c,151.475000,155.460000
1,088,58,B0E,"Darlington","Lafayette",42.667969,-90.131106,30,139.112500c,139.262500c,139.662500c,154.235000,155.625000
1,089,59,B08,"Genoa","Vernon",43.559061,-91.191695,30,139.162500c,152.607500c,152.712500c,151.010000,155.730000
1,090,5A,B0D,"Kewaunee","Kewaunee",44.450999,-87.531939,30,139.212500c,139.737500c,152.142500c,151.235000,155.250000
1,093,5D,B0C,"Beloit","Rock",42.5083482,-89.0317765,18,138.237500c,138.562500c,139.787500c,152.127500
1,094,5E,B06,"Greenfield","Milwaukee",42.9614039,-88.0125865,30,151.002500c,151.347500,152.022500c,152.547500c,152.780000c
1,096,60,B07,"Unity","Marathon",44.826656,-90.239553,25,139.087500c,152.022500c,152.142500c,152.547500,152.637500c
1,098,62,B0C,"Harrington Beach","Ozaukee",43.498795408402,-87.809670925053,25,152.067500c,151.070000c,151.340000c,151.445000,155.505000
1,099,63,B0F,"Sister Bay","Door",45.229720,-87.091970,25,139.012500c,151.175000c,151.445000,155.025000,152.697500c
1,101,65,B00,"Haven","Sheboygan",43.81575,-87.79175,30,139.012500c,151.220000c,151.010000,151.385000,154.205000
1,102,66,B03,"Lampson","Washburn",45.983783,-91.79944,30,139.312500c,139.812500c,151.325000,150.965000c,155.070000
1,103,67,B03,"Boulder Junction","Vilas",46.12632906404952,-89.71360702242236,25,152.697500c,152.022500c,152.172500c,151.220000,154.227500
1,104,68,B0F,"Brule","Douglas",46.533003215767,-91.59347293093,20,151.032500c,154.152500c,154.665000c,154.882500,155.662500
1,105,69,B07,"Parkland","Douglas",46.648750336738,-92.010374445235,30,152.172500c,152.052500,152.532500c,152.697500,152.817500,151.250000
1,106,6A,B01,"Grand View","Bayfield",46.3674497,-91.1082453,25,139.637500c,152.652500c,152.112500c,152.202500c,152.802500c
1,107,6B,B0B,"Kent","Langlade",45.254473142790175,-88.91292343396344,25,139.812500c,152.022500c,152.142500c,155.460000,155.955000
1,109,6D,B07,"Pembine","Marinette",45.64,-87.948333,30,139.912500c,151.040000c,152.667500c,154.310000,154.860000
1,110,6E,B07,"Perkinstown","Taylor",45.207682,-90.618646,30,139.412500c,152.037500c,152.202500c,154.415000,155.655000
1,111,6F,B04,"Clear Lake","Oneida",45.887524855459,-89.610163288116,25,139.362500c,151.265000c,151.475000,154.235000,154.845000
1,112,70,B07,"Plover","Portage",44.474791881004,-89.533001303162,25,151.265000,152.052500c,152.532500c,154.822500c,155.385000
1,114,72,B0B,"Fond du Lac","Fond Du Lac",43.7730448,-88.4470508,25,151.295000c,153.395000,154.152500,154.310000c,155.385000,155.565000
1,115,73,B05,"Luxemburg","Kewaunee",44.53992,-87.7085,25,151.040000c,151.370000,154.310000c,154.920000,155.670000c
